over_number,commentary_data,timestamp,match_id
18.2," Bhuvneshwar to Dhawan, no run,  Yes it is. A low full-toss on the stumps, driven back and this went near shin-height to Bhuvneshwar who drops it off his own bowling after getting both hands. The last one he dropped off his own bowling was easier as it was waist-height, this was tougher ",1681055004985,66236
18.3," Bhuvneshwar to Dhawan, , Dhawan keeps rocking. A back of a length delivery outside off, Dhawan opens the face of the bat and drives through point, in the air but in the gap and beats sweeper cover to his right ",1681055037390,66236
18.4," Bhuvneshwar to Dhawan, , incredible wrists from Dhawan. So strong he is fitness-wise. Full and wide outside off, initially Dhawan was setting up for the scoop, then I0$ and reverse-scoops between backward point and short third man. Sensational ",1681055075135,66236
18.4,The camera pans to SRH's Kavya Maran who sees herself on the big screen and is not too happy.,1681055078135,66236
18.5," Bhuvneshwar to Dhawan, 1 run, back of a length dug in, across Dhawan who pulls to deep backward square leg and takes the run ",1681055126704,66236
18.5,Dhawan has a word with Mohit Rathee,1681055129704,66236
18.6," Bhuvneshwar to Mohit Rathee, no run, fullish on the pads, flicked away nicely and it goes to deep backward square leg and rightly Dhawan turns down the run ",1681055176966,66236
18.6,,1681055228876,66236
19.1," T Natarajan to Dhawan, no run, too cute for his own good this time. Was a low full-toss down leg, Dhawan premeditated the reverse-sweep and finds backward point. A dot ",1681055239614,66236
19.2," T Natarajan to Dhawan, 2 runs, low full-toss on the stumps, Dhawan slams it wide of long-on and on the bounce to Brook, who runs and parries it down. Can't prevent the two ",1681055280451,66236
19.3," T Natarajan to Dhawan, no run, low full-toss on the stumps, Dhawan shuffles across and gets low, sweeps to Bhuvi at fine-leg. Dhawan did not get under that ",1681055315661,66236
19.4," T Natarajan to Dhawan, no run, beautiful yorker length delivery on off, Dhawan can only jam it down to deep point. No chance for two so Dhawan does not run ",1681055351594,66236
19.4,"Can Dhawan get to a 100? Will be one of the all-time great 100s in this format, if he can get there.",1681055354594,66236
19.5," T Natarajan to Dhawan, no run, he can't unless there is extras from Natarajan. A low full-toss outside off, Dhawan reverse-sweeps and finds backward point ",1681055383534,66236
19.5, This is called real One Man Show,1681055383535,66236
19.6," T Natarajan to Dhawan, ,  A pity that Dhawan finishes on 99. Slams the low full-toss on the stumps over deep mid-wicket after going low to get under the ball. Walks off still smiling. I0$ ",1681055418487,66236
19.6, Bizarre innings fron PBKS.  Bizarre things happened in the innings too - I0$. Anyway PBKS will have to thank Dhawan for one of the best T20 innings of all-time considering how shambolically bad the others were. It all started with Prabhsimran getting out first ball of the innings to Bhuvi and the caravan just did not stop. Dhawan saw one after the other leave as SRH's seamers and Mayank Markande's leggies and googlies proved to be lethal.  From 63/3 PBKS slipped to 78/8 and then 88/9 at the end of 15 overs. But Dhawan then took charge as 55 came off the last 5 overs in which he farmed the strike. Only good bowling from Natarajan in the last over denied what was a fantastic and thoroughly well-deserved 100 for Dhawan. Some of the shots that PBKS played in that collapse was shocking to say the least. Dhawan's innings has given PBKS a tiny lease of life though. Can they make use of it? Back for the chase shortly...,1681055421487,66236
19.6," I am glad that the Hyderabad crowd still remembers me. I have played a few ones, this was one of the best maybe. It is good because I played till the end and the wickets were falling from the other end. So, we have got to a respectable total and given ourselves a chance.",1681055421497,66236
19.6,,1681055421507,66236
19.6,Welcome back for the chase. Three different opening pairs in three matches for SRH. Brook is Mayank Agarwal's opening partner tonight. Let's find out how they fare. Sam Curran has the new ball in his hand. A slip in place. Off we go....,1681056209602,66236
19.6,,1681056390822,66236
19.6,,1681056390822,66236
0.1," Sam Curran to Harry Brook, , Brook gets off the mark with a boundary straightaway! 130kph, fullish delivery wide of off, Harry Brook leans across and plays a cracking drive through the covers. Came right off the middle of the bat and raced away to the fence ",1681056399409,66236
0.2," Sam Curran to Harry Brook, no run, 129.1kph, full delivery that swings in towards off, driven to cover ",1681056432476,66236
0.3," Sam Curran to Harry Brook, no run, 130.2kph, overpitched delivery outside off, driven firmly off the front foot but straight to cover ",1681056464842,66236
0.4," Sam Curran to Harry Brook, no run, 119.1kph, slower delivery, tapped to backward point with an opened bat-face ",1681056502448,66236
0.5," Sam Curran to Harry Brook, no run, 117.4kph, another off-pace ball, Brook spots it late and miscues the punch to mid-off ",1681056537915,66236
0.6," Sam Curran to Harry Brook, no run, hat-trick of slower deliveries from Curran. Harry Brook is early into his drive and gets an outside edge that dribbles to short third man. Five dots after conceding a boundary off the first ball of the over ",1681056570042,66236
0.6,,1681056633805,66236
1.1," Arshdeep Singh to Mayank, no run, 138kph, full and angled across the right-hander, just inside the tramline and Mayank shoulders arms ",1681056667610,66236
1.1," Arshdeep Singh to Mayank, no run, 138kph, full and angled across the right-hander, just inside the tramline and Mayank shoulders arms ",1681056667610,66236
1.2," Arshdeep Singh to Mayank, , 134.8kph, too full, too wide and Mayank pounces. Gets forward and plays a superb square drive beating the point fielder to his left. Bulleted away to the fence. Agarwal gets off the mark with a boundary! ",1681056705378,66236
1.3," Arshdeep Singh to Mayank, no run, , dug in short, Mayank gently pulls it to mid-wicket ",1681056770395,66236
1.4," Arshdeep Singh to Mayank, no run, 133.4kph, Arshdeep switches to round the wicket and bowls an in-slanting short of a good length ball. Mayank tries to dab it away and gets an under edge. Jitesh Sharma moves across to take it on the bounce ",1681056813487,66236
1.5," Arshdeep Singh to Mayank, , 138.8kph, dug in short, leg-lined with fine leg inside the circle. Mayank picks the length early, gets inside the line and pulls it away for a one-bounce four. Used the bowler's angle and pace to his advantage ",1681056850808,66236
1.6," Arshdeep Singh to Mayank, 1 run, 133.9kph, Arshdeep goes fuller and that's been driven towards mid-off for a quick single ",1681056892003,66236
1.6,Spin time...,1681056895003,66236
1.6,,1681056947546,66236
2.1," Harpreet Brar to Mayank, no run, full and drifting in, Agarwal looks to clip it away and the ball ballons up off his pad before falling in no-man's land. He might have got an inside edge too ",1681056972644,66236
2.2," Harpreet Brar to Mayank, , 85.9kph, trifle short and Mayank pounces. Rocks back, moves leg-side and slaps it through the covers. Struck hard and into the gap ",1681056994941,66236
2.2," Mayank Agarwal has got a great opportunity to get some runs and get back to form, and I hope he will. (mostly because he's my fantasy VC)",1681056994942,66236
2.3," Harpreet Brar to Mayank, 1 run, 91.1kph, quicker and fuller, Mayank eases the drive to long-off ",1681057027466,66236
2.4," Harpreet Brar to Harry Brook, no run, 86.8kph, skids off the pitch from a good length, Harry Brook plays off the back foot and hurriedly brings his bat down to somehow keep it out on the off-side ",1681057052718,66236
2.5," Harpreet Brar to Harry Brook, no run, 84.1kph, middle-stump line pushed back to the bowler ",1681057071797,66236
2.6," Harpreet Brar to Harry Brook, 1 run, slap-driven to long-off off the back foot ",1681057089900,66236
3.1," Arshdeep Singh to Harry Brook, , 135.2kph, superb placement! Quick hands as well from the Englishman. Moves leg-side, exposes all his stumps and scythes this short of length ball through the gap between short third man and backward point ",1681057157843,66236
3.2,"Arshdeep Singh to Harry Brook, , hammered! 119kph, off-speed and overpitched, Harry Brook drills it straight down the ground. Came off the inner part of the bat but the ball had the legs to reach the fence in a hurry",1681057211030,66236
3.3," Arshdeep Singh to Harry Brook, no run, , full and wide of off, Harry Brook reaches out for an expansive drive and inside-edges to mid-wicket ",1681057251169,66236
3.4," Arshdeep Singh to Harry Brook, no run, , low full toss, Brook drives it straight to point after backing away ",1681057316022,66236
3.4," Arshdeep Singh to Harry Brook,  Bowled!! ",1681057359553,66236
3.5," Arshdeep Singh to Harry Brook,  Bowled!! Arshdeep Singh has his arms aloft and stares at the batter. 117.6kph, knuckle ball, Harry Brook doesn't pick it and is way too early into his drive. The ball goes through the bat-pad gap to uproot the leg-stump. Punjab have the breakthrough and once again it's Arshdeep who has provided it for them.  ",1681057363860,66236
3.5," Arshdeep Singh to Harry Brook,  Bowled!! Arshdeep Singh has his arms aloft and stares at the batter. 117.6kph, knuckle ball, Harry Brook doesn't pick it and is way too early into his drive. The ball goes through the bat-pad gap to uproot the leg-stump. Punjab have the breakthrough and once again it's Arshdeep who has provided it for them.  ",1681057363860,66236
3.5,,1681057446257,66236
3.6," Arshdeep Singh to Tripathi, no run, 137.9kph, stays round the wicket and bowls a fullish delivery outside off, Tripathi covers his off-stump before shouldering arms ",1681057503839,66236
3.6,,1681057554833,66236
4.1," Nathan Ellis to Mayank, no run, Ellis starts with a slower delivery, full in length and the ball curled away a bit, defensively pushed into the off-side ",1681057571486,66236
4.2," Nathan Ellis to Mayank, no run, 134.7kph, length ball angled in on middle, blunted to mid-wicket ",1681057603977,66236
4.3,"Nathan Ellis to Mayank, 1 run, 132.5kph,  Good length delivery, Mayank drives with limited feet movement and gets a thick outside edge. Jitesh Sharma dives to his right and goes for a one-handed catch but fails to hold onto it. He was slow to move",1681057643647,66236
4.4," Nathan Ellis to Tripathi, 1 run, 134.6kph, off-stump line, Tripathi plays with soft hands and drops it in front of point before haring to the other end ",1681057692634,66236
4.4," If Punjab wants to come back into the game, Rahul Chahar needs to come in early and pull off a Markande. Maybe even within the powerplay.",1681057692635,66236
4.5," Nathan Ellis to Mayank, 1 run, 108.78kph, slower delivery, full in length, eased through cover point off the front foot ",1681057732348,66236
4.6," Nathan Ellis to Tripathi, no run, 136.2kph, on a length and just outside off, Tripathi opens his bat-face and steers it straight to short third man ",1681057765651,66236
4.6,,1681057832978,66236
5.1," Sam Curran to Mayank, no run, yes-no situation! 120.6kph, off-speed full ball, clipped towards mid-wicket and Tripathi gets sent back. No direct hit and Tripathi put in a dive to make his ground ",1681057843566,66236
5.2," Sam Curran to Mayank, 1 run, 122.2kph, pace off and shorter in length, Mayank backs away and slaps it towards mid-off for a quick single ",1681057888701,66236
5.3," Sam Curran to Tripathi, 1 run, 133.7kph, bit of width on offer and Tripathi cuts hard off the back foot. Backward point makes a half-stop diving to his right ",1681057937069,66236
5.4," Sam Curran to Mayank, 1 run, slower ball into the pitch, pulled to deep mid-wicket ",1681057976653,66236
5.5," Sam Curran to Tripathi, no run, 132.7kph, pitched up ball, driven straight to mid-off ",1681058024602,66236
5.6," Sam Curran to Tripathi, 1 run, 120.7kph, dug in short, swivel-pulled through mid-wicket ",1681058057570,66236
5.6,,1681058057580,66236
5.6,,1681058102123,66236
6.1," Rahul Chahar to Tripathi, no run, 92kph, quick and flat around off, Tripathi stays in his crease and brings his bat down in time to keep it out on the off-side ",1681058131632,66236
6.1," Rahul Chahar to Tripathi, no run, 92kph, quick and flat around off, Tripathi stays in his crease and brings his bat down in time to keep it out on the off-side ",1681058131632,66236
6.1,There's a slip in place,1681058134632,66236
6.2," Rahul Chahar to Tripathi, no run, 91.6kph, lands just outside off and spins sharply with bounce, Tripathi shuffles across to sweep and misses ",1681058149301,66236
6.3," Rahul Chahar to Tripathi, no run, too full, driven hard but straight to cover ",1681058166483,66236
6.4," Rahul Chahar to Tripathi, , full and drifting in, Tripathi gets down on one leg and goes after it with a slogsweep. Sam Curran, at deep mid-wicket, was a few inches in front of the boundary rope. He leaps but to no avail ",1681058185208,66236
6.5," Rahul Chahar to Tripathi, no run, good comeback from Chahar. Away-turner, Tripathi tries to steer it towards third man and is beaten on the outside edge ",1681058218670,66236
6.6," Rahul Chahar to Tripathi, no run, another play and miss! 88.2kph, flighted leggie outside off, Tripathi connects with thin air as he shapes up to slog-sweep ",1681058238338,66236
6.6,Spin from both ends now as Brar returns for a bowl.,1681058302642,66236
6.6,,1681058303326,66236
7.1," Harpreet Brar to Mayank, 1 run, full ball, drifting in, turned to mid-wicket. The fielder from the deep rushes in and overruns the ball, but the batters don't take the risk for the second ",1681058340874,66236
7.2," Harpreet Brar to Tripathi, no run, tossed up ball around middle and leg, pushed off the front foot to the left of Harpreet Brar ",1681058357894,66236
7.3," Harpreet Brar to Tripathi, no run, coming in with the arm, pushed off the  back foot back to the bowler ",1681058373470,66236
7.4," Harpreet Brar to Tripathi, no run,  Missed the off-stump by a whisker! This one is quicker and flatter just outside off, doesn't turn as Tripathi tries to cut it away but misses as the ball flies past the off-stump ",1681058396173,66236
7.5," Harpreet Brar to Tripathi, 1 run, tossed up ball outside off, eased to cover point for a single ",1681058423115,66236
7.6," Harpreet Brar to Mayank, 1 run, this one pitches on a length and holds on the surface, Mayank mistimes his pull towards deep mid-wicket to retain strike ",1681058449007,66236
8.1," Rahul Chahar to Mayank, 1 run, floated around middle, driven towards the left of Rahul Chahar who gets a hand to it but the ball parries behind allowing the single ",1681058504940,66236
8.1," ""So far I'm not happy with SRH's approach, This is a good batting surface, they need to score runs at a quicker rate.""",1681058504941,66236
8.2," Rahul Chahar to Tripathi, 1 run, very full ball on middle, jammed down to long-on ",1681058532175,66236
8.2," Rahul Chahar to Mayank,  Caught!! ",1681058567609,66236
8.3," Rahul Chahar to Mayank,  Caught by Sam Curran!!  Tossed up ball around off, Mayank kneels down and goes for a slog sweep although he is not quite to the pitch of it. Ends up toe-ending it towards long-on. Curran is cool as a cucumber as he keeps his eyes on the ball, watches it closely and catches it with his hands going behind.  ",1681058572989,66236
8.3," This was coming! We already saw how much assistance Markande extracted from the surface in the first innings. And now, Chahar is getting the ball to talk. Brar is also keeping it tight.  It's not going to be easy.",1681058575989,66236
8.3," This was coming! We already saw how much assistance Markande extracted from the surface in the first innings. And now, Chahar is getting the ball to talk. Brar is also keeping it tight.  It's not going to be easy.",1681058575989,66236
8.3,,1681058679023,66236
8.4," Rahul Chahar to Markram, 1 run, on a length on middle and leg, turned to deep mid-wicket for a run ",1681058794439,66236
8.5," Rahul Chahar to Tripathi, ,  He knew that there was no protecting on the off-side behind and executes his shot to perfection. Turning away from Tripathi as he dabs it past the diving slip fielder and backward point can't cut it off after a chase ",1681058829683,66236
8.6," Rahul Chahar to Tripathi, , back-to-back boundaries! This one is shorter than the previous ball. A lot of time for Tripathi to rock back and cut it behind point. No chance for the fielder in the deep to cut it off ",1681058862480,66236
9.1," Harpreet Brar to Markram, 1 run, fraction short outside off, placed off the back foot to covers ",1681058930965,66236
9.2," Harpreet Brar to Tripathi, no run, looy full ball on middle and leg, pushed off the front foot to extra cover ",1681058954433,66236
9.3," Harpreet Brar to Tripathi, , Tripathi is all of a sudden motoring along! Drifting towards the pads, Tripathi plants his front foot across, kneels, and sweeps it past the right of short fine to find the fence ",1681058972334,66236
9.4," Harpreet Brar to Tripathi, , tossed up ball, Tripathi stays leg side of the ball, comes down the track and lofts it over extra cover for another boundary ",1681059005962,66236
9.5," Harpreet Brar to Tripathi, ,  A bit short around off, Tripathi rocks back and essays a cut shot through covers. Ellis at sweeper cover moves to his right, dives but makes a meal of it ",1681059039477,66236
9.6," Harpreet Brar to Tripathi, no run, full ball. pushed off the front foot back to the bowler.  ",1681059072953,66236
10.1," Rahul Chahar to Markram, 1 run, loopy full ball outside off, knocked down to long-off for a run ",1681059139793,66236
10.1," ""cricbuzz Had Dhawan or Mohit got out, would Arshdeep be coming to bat?"" -- No, only 11 players can bat.",1681059139794,66236
10.2," Rahul Chahar to Tripathi, no run, on a length, coming in with the arm, Tripathi dabs it towards short third as the fielder moves to his left to stop it ",1681059172835,66236
10.3," Rahul Chahar to Tripathi, , Tripathi is on a roll! All the pressure that was created has fazed off. Quicker ball and it's full around off, blasted over extra cover for another boundary ",1681059199066,66236
10.3,"PBKS review against a caught behind call! Tripathi was shaking his head, indicating there was nothing on it. Replay rolls in and yes, he is right. There's clear gap between bat and ball and Tripathi will carry on!",1681059202066,66236
10.4," Rahul Chahar to Tripathi, no run, PBKS review against a caught behind call! Tripathi was shaking his head, indicating there was nothing on it. Replay rolls in and yes, he is right. There's clear daylight between bat and ball and Tripathi will carry on! It was on a length around off, Tripathi looked to counter it but missed.  ",1681059253326,66236
10.5," Rahul Chahar to Tripathi, 2 runs, full and quick on off, swept towards deep backward square leg for a run. Wayward throw from Arshdeep and the batters come back for the second ",1681059370675,66236
10.6," Rahul Chahar to Tripathi, , tossed up ball around off, Tripathi crouches and slog sweeps it expertly over mid-wicket to find the fence again. He is dealing in boundaries now. ",1681059395113,66236
10.6,,1681059457694,66236
11.1," Nathan Ellis to Markram, 1 run, back of a length ball outside off, played with soft hands towards point for a single ",1681059487341,66236
11.1," Nathan Ellis to Markram, 1 run, back of a length ball outside off, played with soft hands towards point for a single ",1681059487341,66236
11.2," Nathan Ellis to Tripathi, 1 run, short of length ball on off, turned away around the corner for an easy single ",1681059526251,66236
11.3," Nathan Ellis to Markram, , Markram joins the party! Back of a length and a bit of width on offer, that's all that Markram needs. He cuts it late and sends the ball racing through point to find the fence ",1681059561966,66236
11.4," Nathan Ellis to Markram, 1 run, an off-pace shortish ball on off at 122.1kph, Markram waits for it and punches it to sweeper cover ",1681059598005,66236
11.5," Nathan Ellis to Tripathi, 1 run, Tripathi moves around his crease trying to unsettle the bowler. It's on a length and Tripathi doesn't have space to work it as he punches it to covers ",1681059632329,66236
11.6," Nathan Ellis to Markram, no run, a good length ball at 133.9kph outside off, Markram mistimes his punch back to the bowler ",1681059678902,66236
11.6,The last few overs have been productive for SRH and they have managed to get the asking rate below 7 and a half. Tripathi is flowing nicely,1681059681902,66236
11.6,,1681059759119,66236
12.1," Mohit Rathee to Tripathi, 1 run, fraction short on leg, a dragdown actually, Tripathi fails to capitalise on it as he pulls it to deep square leg ",1681059788511,66236
12.2," Mohit Rathee to Markram, 1 run, short ball around off, cut away to sweeper cover ",1681059814555,66236
12.3," Mohit Rathee to Tripathi, no run, another poor ball as it's too short, Tripathi tries to hit it too hard and finds point with his cut shot ",1681059836495,66236
12.4," Mohit Rathee to Tripathi, no run, a googly outside off, driven against the spin to mid-off ",1681059857533,66236
12.5," Mohit Rathee to Tripathi, ,  He was struggling initially but he has got hang of the surface now. Full ball in the arc, Tripathi smashes it over long-on for a maximum ",1681059876730,66236
12.6," Mohit Rathee to Tripathi, no run, quicker and wider on a length, Tripathi goes for an expansive shot but misses. Wants a wide but the umpire shakes his head ",1681059922627,66236
12.6,,1681059997557,66236
13.1," Arshdeep Singh to Markram, 1 run, Back of a length ball outside off at 128.6kph, punched away to sweeper cover ",1681060020047,66236
13.2," Arshdeep Singh to Tripathi, no run, a short ball at 130.6kph on middle and leg, Tripathi ducks under it ",1681060070554,66236
13.2,Arshdeep switches to over the wicket,1681060073554,66236
13.3," Arshdeep Singh to Tripathi, no run, pacy back of a length ball outside off at 136.1kph, Tripathi looks to cut but misses ",1681060119015,66236
13.3,Dhawan has a chat with Arshdeep,1681060122015,66236
13.3,Dhawan has a chat with Arshdeep,1681060122015,66236
13.4," Arshdeep Singh to Tripathi, 1 run, back of a length ball on off, Tripathi steers it down to third man to keep things moving ",1681060172723,66236
13.5," Arshdeep Singh to Markram, 1 run, Arshdeep Singh switches to round the wicket and bowls a slower short ball at 116.1kph. Markram mistimes his pull to deep square leg ",1681060217127,66236
13.6," Arshdeep Singh to Tripathi, no run, back of a length ball outside off, Tripathi cuts it fiercely towards point. Raza dives to his right and makes a brilliant save ",1681060276388,66236
13.6,,1681060276398,66236
13.6, They are cruising along now and only the fall of wickets can change the flow of the game,1681060279388,66236
14.1," Mohit Rathee to Markram, 2 runs, short ball around off, cut towards Curran as the batters set off for a run. A wayward throw at the striker's end allows for the second run ",1681060349093,66236
14.2," Mohit Rathee to Markram, , tossed up ball outside off, Markram gets under it and smashes it over covers for a boundary ",1681060376618,66236
14.3," Mohit Rathee to Markram, 1 run, quick and flat in line of the stumps, punched to the right of Mohit Rathee who fumbles and concedes the single ",1681060414621,66236
14.4," Mohit Rathee to Tripathi, , boom goes Tripathi! Tossed up ball on middle and leg, a fluent swing of the bat from Tripathi as he tonks it over cow corner for a 94m six ",1681060455582,66236
14.5," Mohit Rathee to Tripathi, , cheeky! On a length around off, Tripathi switches his stance and reverse slaps it through third man for a boundary ",1681060517982,66236
14.6," Mohit Rathee to Tripathi, , Tripathi is watching the ball like a football now! Quicker and fuller outside off, Tripathi slaps it through covers and the ball travels to the ropes at the rate of knots.  ",1681060554299,66236
14.6,,1681060611912,66236
15.1," Sam Curran to Markram, 1 run, an off-pace ball at 126.7kph around off, punched towards mid-off for a brisk single ",1681060632790,66236
15.2," Sam Curran to Tripathi, 1 run, back of a length ball at 128.6kph outside off, dabbed neatly down to third man ",1681060675712,66236
15.3," Sam Curran to Markram, no run, a short ball at 128.3kph on off, Markram fails to generate power on his pull and mistimes it to mid-wicket ",1681060708474,66236
15.4," Sam Curran to Markram, 1 run, an off-pace back of a length ball outside off, slapped away to sweeper cover ",1681060757636,66236
15.5," Sam Curran to Tripathi, 2 runs, full ball on middle and leg, whipped away to long-on for a run ",1681060801702,66236
15.6," Sam Curran to Tripathi, 1 run, an off-cutter around off, cut away to sweeper cover to retain strike ",1681060836623,66236
15.6, SRH will be eyeing to finish the game off early as we all know how important net run rate is in a tournament like IPL. Only something miraculous from PBKS can breathe life into this game,1681060839623,66236
15.6, SRH will be eyeing to finish the game off early as we all know how important net run rate is in a tournament like IPL. Only something miraculous from PBKS can breathe life into this game,1681060839623,66236
15.6, SRH will be eyeing to finish the game off early as we all know how important net run rate is in a tournament like IPL. Only something miraculous from PBKS can breathe life into this game,1681060839623,66236
15.6,,1681061030838,66236
15.6,,1681061030838,66236
16.1," Nathan Ellis to Tripathi, 1 run, a slower short ball at 98.5kph outside off, Tripathi pulls it to deep mid-wicket ",1681061039710,66236
16.1," Nathan Ellis to Tripathi, 1 run, a slower short ball at 98.5kph outside off, Tripathi pulls it to deep mid-wicket ",1681061039710,66236
16.2," Nathan Ellis to Markram, ,  A fuller length ball around off, Markram swings at it but gets an inside edge that evades the leg stump and beats short fine as well ",1681061076423,66236
16.2," Nathan Ellis to Markram, ,  A fuller length ball around off, Markram swings at it but gets an inside edge that evades the leg stump and beats short fine as well ",1681061076423,66236
16.3," Nathan Ellis to Markram, no run, full length bal at 136.5 kph, driven back to Nathan Ellis ",1681061116905,66236
16.3," Nathan Ellis to Markram, no run, full length bal at 136.5 kph, driven back to Nathan Ellis ",1681061116905,66236
16.4," Nathan Ellis to Markram, , back of a length ball and width on offer, Markram cashes in and cuts it fiercely past the right of short third to find the fence ",1681061155014,66236
16.4," Nathan Ellis to Markram, , back of a length ball and width on offer, Markram cashes in and cuts it fiercely past the right of short third to find the fence ",1681061155014,66236
16.4, The Punjab captain getting the orange cap while the others crumble like a pack of cards around him is nothing short of a Deja Vu moment... Some things just never change.,1681061155015,66236
16.4, The Punjab captain getting the orange cap while the others crumble like a pack of cards around him is nothing short of a Deja Vu moment... Some things just never change.,1681061155015,66236
16.5," Nathan Ellis to Markram, , back of a length ball outside off again. ample time for Markram to play a cracking cut shot again. Beats backward point for another boundary ",1681061190665,66236
16.5," Nathan Ellis to Markram, , back of a length ball outside off again. ample time for Markram to play a cracking cut shot again. Beats backward point for another boundary ",1681061190665,66236
16.6," Nathan Ellis to Markram, , quality stuff from Markram! Full ball in line of the stumps, Markram lifts it over mid-off for the third boundary in a row.  ",1681061239400,66236
16.6," Nathan Ellis to Markram, , quality stuff from Markram! Full ball in line of the stumps, Markram lifts it over mid-off for the third boundary in a row.  ",1681061239400,66236
16.6,,1681061296882,66236
16.6,,1681061296882,66236
17.1," Harpreet Brar to Tripathi, , that's it!  Short ball outside off, Tripathi cuts it through point and the ball races to the fence ",1681061331119,66236
17.1," Harpreet Brar to Tripathi, , that's it!  Short ball outside off, Tripathi cuts it through point and the ball races to the fence ",1681061331119,66236
post," SRH have coasted to victory with 8 wickets in the kitty and 17 balls to spare. After winning the toss and opting to bowl first, the SRH bowlers repaid the faith their skipper had on them. PBKS were rocked through the fall of consistent wickets. Special mention to Dhawan. If not for him, PBKS would have been down and out in the halfway stage itself. Dhawan missed out on a ton by a run but it was one of the best knocks that you will see around. The visitors started off well with the ball as both the openers, Brook and Mayank couldn't make an impact with the bat. One would have thought the spinners would extract bite off the surface just like Markande did in the first innings.",1681061406484,66236
post," SRH have coasted to victory with 8 wickets in the kitty and 17 balls to spare. After winning the toss and opting to bowl first, the SRH bowlers repaid the faith their skipper had on them. PBKS were rocked through the fall of consistent wickets. Special mention to Dhawan. If not for him, PBKS would have been down and out in the halfway stage itself. Dhawan missed out on a ton by a run but it was one of the best knocks that you will see around. The visitors started off well with the ball as both the openers, Brook and Mayank couldn't make an impact with the bat. One would have thought the spinners would extract bite off the surface just like Markande did in the first innings.",1681061406484,66236
post,"At one stage, SRH were struggling for rhythm. When Mayank got out, the hosts needed 99 off 69 balls. Tripathi who was getting bogged down a bit suddenly found a way out. He took on the spinners and didn't let them settle. The pressure was transferred back to PBKS and they couldn't cope with the onslaught. The asking rate was brought well under control because of the audacity of Tripathi. Markram played the second fiddle to him and flourished as he got his eye in. PBKS perhaps were 25-30 runs short on a fairly good surface. SRH have bounced back brilliantly after starting their campaign with two losses. Stick around for the presentations..",1681061712807,66236
post,"At one stage, SRH were struggling for rhythm. When Mayank got out, the hosts needed 99 off 69 balls. Tripathi who was getting bogged down a bit suddenly found a way out. He took on the spinners and didn't let them settle. The pressure was transferred back to PBKS and they couldn't cope with the onslaught. The asking rate was brought well under control because of the audacity of Tripathi. Markram played the second fiddle to him and flourished as he got his eye in. PBKS perhaps were 25-30 runs short on a fairly good surface. SRH have bounced back brilliantly after starting their campaign with two losses. Stick around for the presentations..",1681061712807,66236
post," Was very happy with my knock. As a batting unit, we lost too many wickets and couldn't put a big total and because of that we lost the game. 175-180 would have been a reasonable score. It was seaming and swinging, we couldn't tackle that and fell short. I was pleased (with the bowling), there was not much to defend, lot of learning for us from this game. We'll analyse where we can get better. I am enjoying the captaincy, have a great bunch of boys, just taking it day-by-day. Captaincy doesn't affect me, I just back my plans. With so much experience, I know how to play with a calm mind.",1681061712817,66236
post," Was very happy with my knock. As a batting unit, we lost too many wickets and couldn't put a big total and because of that we lost the game. 175-180 would have been a reasonable score. It was seaming and swinging, we couldn't tackle that and fell short. I was pleased (with the bowling), there was not much to defend, lot of learning for us from this game. We'll analyse where we can get better. I am enjoying the captaincy, have a great bunch of boys, just taking it day-by-day. Captaincy doesn't affect me, I just back my plans. With so much experience, I know how to play with a calm mind.",1681061712817,66236
post," Very happy to get an opportunity. My role is to take wickets in the middle overs. I bowled slowly and fortunately got the wickets. With the impact rule, you should always be prepared. The talks with Adil Rashid has helped me. During the red-ball season, I worked hard with Aavishkar Salvi. I rate this performance very high, happy to contribute.",1681061712827,66236
post," Very happy to get an opportunity. My role is to take wickets in the middle overs. I bowled slowly and fortunately got the wickets. With the impact rule, you should always be prepared. The talks with Adil Rashid has helped me. During the red-ball season, I worked hard with Aavishkar Salvi. I rate this performance very high, happy to contribute.",1681061712827,66236
post,,1681061712837,66236
post,,1681061712837,66236
post,,1681061712847,66236
post,,1681061712847,66236
post,------,1681061712857,66236
post,------,1681061712857,66236
post," It was special. It was a bit rough for us at the start but we are happy to win today. I believe that our great fan base was a privilege tonight. To get a win in front of them was very pleasing. Identifying how we can get better was quite important. But it was still about believing in ourselves.  (On Markande replacing Rashid) It's not a nice move to make but I am super happy for Markande. He bowled really well tonight. He has a lot of heart about him. (On Rahul Tripathi) He is only a couple of balls away from something special and he showed his class tonight. It's easy with Rahul at the other end. Great franchise to be a part of and it's our first win of the season, it means a lot.",1681062199500,66236
post," It was special. It was a bit rough for us at the start but we are happy to win today. I believe that our great fan base was a privilege tonight. To get a win in front of them was very pleasing. Identifying how we can get better was quite important. But it was still about believing in ourselves.  (On Markande replacing Rashid) It's not a nice move to make but I am super happy for Markande. He bowled really well tonight. He has a lot of heart about him. (On Rahul Tripathi) He is only a couple of balls away from something special and he showed his class tonight. It's easy with Rahul at the other end. Great franchise to be a part of and it's our first win of the season, it means a lot.",1681062199500,66236
post," I didn't expect I will reach there (99*) at the end of the day. As a batting unit, we had a plan. The way we thought about the wicket, it was a bit different. It was initially seaming and swinging and it was a bit low as well but we should have moulded our game. I am grateful for the 99 and I am very happy. I was playing according to the situation and kept scoring boundaries when it was needed.",1681062595520,66236
